product_id,product_name,aisle_id,department_id
27581,Reduced Fat 2% Milk 4 Cheese Italian Cheese Shredded,21,16
27582,Dark Chocolate Minis,45,19
27583,Dessert Shop Pumpkin Cheesecake Soft Dessert Cookies,61,19
27584,Organic Crunchy Street Taco Slaw Blend,123,4
27585,Couscous Tri-Color,63,9
27587,"Liquid Stevia, Peppermint",17,13
27588,Steamfresh Southwest Corn,116,1
27589,Ham and Cheese,38,1
27590,Dry Roasted Honey Roasted Peanuts,117,19
27591,Fit Lemon Lime Liquid Water Enhancer,90,7
27592,Smart Puffs Baked Cheese Puffs Real Cheddar,107,19
27593,Le Petite Fromage Garden Salsa Spreadable Cheese,1,20
27596,Classic Original Hommus,67,20
27598,Coconut Water Pineapple,115,7
27599,Tandoori Naan,42,1
27600,Milk Chocolate Peanuts,45,19
27601,Lightly Salted Edamame,50,19
27603,Albacore Tuna in Water Lunch To-Go Mix Your Own Kit,95,15
27604,Potato Chips Red Hot Flavored Family Size,107,19
27605,Oven Baked Original Potato Chips,107,19
27606,Original Sea Salt Vegetable Spread,36,16
27607,Sliced Peaches in 100% Juice,99,15
27608,Organic Free Range Large Brown Grade A Eggs,86,16
27609,Natural Sweetened Wheat-Fuls Cereal,121,14
27611,Deluxe Kumquat Fruit Spread,88,13
27612,90 Calorie Lemon Bars,3,19
27613,45% Cacao Barcelona Bar,45,19
27614,Raspberry Blush White Balsamic Vinegar,19,13
27615,Ancho Chicken Rub,104,13
27617,Organic No Salt Added Tomato Soup,69,15
27618,Classic Potato Bread,112,3
27619,Cilantro Lime Salsa,51,13
27620,Microwave Butter Popcorn,23,19
27621,Dulce De Leche Ice Cream,37,1
27622,Vanilla dipped in chocolate  Bars,37,1
27623,Veggie Harvest Homestyle Tomato Herb and Cheese Veggie & Whole Grain Snacks,107,19
27625,Organic Lady Alice Apples,24,4
27626,Ripened Raspberry Fruit Leather,50,19
27627,Dairy Free Almond Milk Mocha Almond Fudge Frozen Dessert,37,1
27628,White Chocolate,45,19
27631,Cheddar & Bacon Potato Skins,129,1
27633,Pomegranate Energy Shot,64,7
27634,Strawberry & Banana & Mango,100,21
27635,Popcorn Sea Salt,100,21
27636,Seasoned Cooked & Sliced Beef Brisket with Jack Daniel's Glaze,7,12
27637,Chipotle Garlic Salsa With Charred Tomato,51,13
27638,Original Almond Butter,88,13
27639,Cream Top with Chocolate on the Bottom Yogurt,120,16
27641,Fat-Free Greek Yogurt with Strawberry and Granola,120,16
27642,Chicken-Free Strips Seasoned,42,1
27643,Veggie Burgers,13,20
27644,Cilantro Pesto,72,13
27646,Organic Edensoy Extra Vanilla Soy Milk,91,16
27647,Organic Rosemary Olive Oil Stoneground Wheat Crackers,78,19
27649,Pre-Sliced Black Forest Ham,96,20
27650,Organic Colby Cheese,21,16
27651,Tuscan Balsamic & Extra Virgin Artisan Vinaigrette Robust & Creamy,89,13
27652,Handmade Vodka,124,5
27654,Organic Spearmint,16,4
27655,"Juice, Vegetable & Fruit, Fuel",31,7
27656,Reduced Sugar Mixed Fruit Fruit Snacks,50,19
27657,Nutty Dark Chocolate,45,19
27658,Farms Thin Sliced Smoked Ham,96,20
27659,"Simmer Sauce, Tikka Masala, Medium Spicy",76,6
27660,Classic Corn Chowder Soup,69,15
27661,Mini Crab Cakes,38,1
27662,Large Grade AA Cage Free Eggs,86,16
27663,GOLEAN Crunch! Cereal,121,14
27664,Ginger-O's Creme Filled Ginger Cookies,61,19
27665,Whole Chia Seed,117,19
27667,"Kombucha, Ginger",31,7
27668,Green Tea Ice Cream,37,1
27669,Rome Apple,24,4
27670,Act II Popcorn,23,19
27671,"Granola, Original, Almond Pecan",57,14
27674,Wave Zig Zag Toothbrush,100,21
27675,Organic Green Tea Noodles,131,9
27676,Pinto Beans,59,15
27677,Thick & Chunky Mild Salsa,51,13
27679,Lime Juice From Concentrate,98,7
27681,Lower Sugar Instant Oatmeal  Variety,130,14
27683,Black Beans No Salt Added,59,15
27684,Peanut Butter Chocolate Chip Vegan Cookie Dough,105,13
27685,Sprouted Nuts Unsalted Almonds,117,19
27686,Jalapeno Nacho Slices Mild,110,13
27687,Croissant Crust Philly Steak & Cheese,38,1
27688,Original Pops,45,19
27689,Dark Chocolate Peanut Buter Cups,45,19
27690,Apple Cinnamon GoGo Squeez,50,19
27691,100% Pure Organic Pumpkin,81,15
27692,Yakisoba Chicken Flavor Noodles,4,9
27694,Constant Comment Black Tea Bags,94,7
27695,Natural Chicken & Sage Breakfast Sausage,106,12
27697,100% Natural America's Favorite Tea,94,7
27698,Garlic Bread Pepperoni Pizza,79,1
27700,Chicken & Monterey Jack Cheese Chimichanga,38,1
27701,Beef Jerky Garlic Chili Pepper,23,19
27702,Alder Smoked Wild Salmon Chowder,69,15
27703,Organic Quick Oven Toasted Oats,130,14
27705,Icelandic Style Skyr Non-Fat Strained Plain Yogurt,120,16
27706,White Rice,4,9
27707,DEL MONTE    CITRUS SALAD,99,15
27709,Fruit Naturals Cherry Mixed Fruit in 100% Juice,123,4
27710,Fat Free Small Curd Cottage Cheese,108,16
27711,Somewhat Spicy Pumpkin Seeds,117,19
27713,White Arborio Rice,63,9
27714,Gummy Bears,45,19
27715,Farmstand Flaxbread Egg and Vegetarian Bacon Breakfast Sandwich,52,1
27716,Traditional Creamy Tomato with Penne,69,15
27717,Lil' Griddles Cinnamon French Toast Sticks,52,1
27718,Maraschino Syrup,29,13
27719,Organic Dried Shitake,63,9
27720,Krave S'mores Cereal,121,14
27721,Shredded Marble Jack Cheese,21,16
27722,Multi-Grain Blend W/Spinach Tomato & Onions Pasta & Vegetables,38,1
27723,Slow Churned the Original Rocky Road,37,1
27724,100% Organic All-Natural Dried Jackfruit,117,19
27726,Lemon Seltzer Water,77,7
27728,Instant Rolled Oats Whole Grain,130,14
27729,Cold-Pressed Organic Orange,31,7
27730,Almond Breeze Original Almond Milk,91,16
27734,Blackberry Ginger Ale,77,7
27735,Organic Coconut Palm Sugar,17,13
27736,Blueberry Protein Bar Box,3,19
27737,Brown Rice Black-Eyed Peas and Veggies Bowl,38,1
27739,Caramel Sea Salt Squares,8,3
27740,Chocolate Love Bar,45,19
27741,Organic Extra Firm Cubed Tofu,14,20
27742,Premium Deli Honey Ham,96,20
27744,Organic Whipping Cream,53,16
27746,The Original Coney Island Natural Casing Beef Frankfurters,106,12
27749,Organic Sweet 100 Cherry Tomatoes,123,4
27750,Sour Batard,112,3
27751,Mango Soft Serve Fruit Pops,37,1
27752,Simply Vanilla Ice Cream Sandwiches,37,1
27754,Safflower Oil,19,13
27755,"Garlicky White Rice Seasoning Sauce with Caramelized Onion, Mild",30,6
27756,Colombian Peaks Whole Bean Coffee,26,7
27757,Beef Salami,96,20
27758,Organic Whole Wheat Pastry Flour,17,13
27759,Cheese & Broccoli Ravioli For Kids,38,1
27760,Black Cherry Liquid Water Enhancer,90,7
27761,Oats & Chocolate Chewy Bars,48,14
27762,Organic Lavender,104,13
27763,California Onion Powder,104,13
27764,Chopped Chicken Livers,13,20
27765,Raspberry Whole Milk Yogurt,100,21
27766,Milk Chocolate Candies Theater,45,19
27767,Plain Organic Grassmilk Yogurt Cup,100,21
27768,Organic Chocolate Cupcake,8,3
27769,Beef and Broccoli,38,1
27770,Reese's Miniatures Peanut Butter Cups,45,19
27771,Eggplant,83,4
27772,Tropical Green Tea Bags,94,7
27773,Active Greens Food Bar,3,19
27774,"Milano Melts Cookies, Dark Classic Crème",61,19
27775,40% Less Sugar Fruit Punch Juice Blend,98,7
27777,Basmati White Rice,63,9
27778,Lemon Echinacea Organic Throat Coat Tea,94,7
27780,Rocky Road Frozen Dairy Dessert,37,1
27782,Sesame Millet Bread,112,3
27783,Strawberry Fruit Spread,88,13
27784,Lemonade With Tea,115,7
27785,Whole Wheat Graham Flour,17,13
27786,Double Dark Chocolate Mate,94,7
27789,Organic Masala Chai,94,7
27790,Small Curd Lowfat 2% Milkfat Cottage Cheese,108,16
27791,Organic Green Peppers,83,4
27792,Light Olive Oil,19,13
27794,Garden Vegetable Ready Rice,4,9
27795,Rising Crust Pizza Four Cheese Family Size,79,1
27796,Real Mayonnaise,72,13
27797,Simply Cocoa Milk Chocolate,90,7
27800,100% Pomegranate with Cranberry Juice,98,7
27801,Philadelphia Cream Cheese Spread,108,16
27802,Fruit Flax & Nuts Oatmeal,130,14
27803,Apricot Energy Bar,3,19
27804,Spicy Kung Pao Noodle Bowl,66,6
27805,Medium Pineapple Salsa,51,13
27806,Manzanilla Olives,110,13
27807,Homestyle Beef Skillet,38,1
27808,Black Truffle Wild Mushroom Mozzarella Pizza,79,1
27810,Gluten Free Cranberry Almond Snack Bars,3,19
27811,Classic Chicken Noodle Soup,69,15
27814,Vodka Citron,124,5
27815,Baked Cheddar Brown Rice Snaps,78,19
27816,Baby Kosher Dill Pickles,110,13
27817,Fresh Medium Salsa,67,20
27818,Liquid Eggs Whites,86,16
27819,Restaurant Quality & Oven Ready Crab Cakes,34,1
27820,Medium  Salsa con Queso Medium,51,13
27821,Snow Pea Crisps,66,6
27823,Butter Flavor All-Vegetable Shortening,19,13
27824,Naturally Smoked Oysters with Red Chili Peppers Mildly Spiced,95,15
27826,Coastal California Wildflower Honey,29,13
27827,Green Pickled Jalapeno Peppers,30,6
27828,Ricotta & Lobster Ravioli Classic Meal for 2,38,1
27829,Creamy Deluxe Gluten Free Rice Pasta & Extra Cheesy Cheddar Sauce,4,9
27830,Baby Lima Beans,116,1
27831,Chocolate Chip French Twists,61,19
27832,Chicken Breast Patties,34,1
27833,Large Diet Peach,94,7
27834,Hot 'N Spicy Barbecue Sauce,5,13
27836,Pure Organic  Wildflower Honey,29,13
27837,Wild Purple Smash Sugar Free Drink Mix Packets,90,7
27838,Original Sea Salt & Black Pepper Bagel Crisps,107,19
27839,49 Flavors Jelly Belly Jelly Beans,45,19
27840,Icelandic White Ale 6 Pack,27,5
27841,White Whole Mushrooms,83,4
27843,Riserva Pasta Sauce Marinara,9,9
27845,Organic Whole Milk,84,16
27846,Calimyrna Figs,117,19
27847,Fair Trade Dark Chocolate Cookies,61,19
27848,Organic Dried & Unsulfured Orchard Select Apples,50,19
27849,Uber Sweet And Salty Fruit And Nut Bar Coconut Macroon Bar,3,19
27851,Organic Lemon Fruit Spread,88,13
27852,Diet Soda Cans,77,7
27854,Organic Sweet & Spicy Caffeine Free Herbal Tea Bags,94,7
27856,Stone Fruit 100% Fruit Juice Smoothie + Boosts,31,7
27857,Dos Equis Amber Lager,27,5
27858,Korean Gochujang Sauce,66,6
27860,Shrimpy Shrimp Flavor Treats for Cats,100,21
27861,The Amazing Prune Light Prune Juice Cocktail,98,7
27864,Butter Croissant,93,3
27865,Original Tomato Juice,98,7
27866,Gluten Free Pumpkin Fig Ancient Grain Granola + Puffs Cereal,121,14
27869,Light Mayonnaise Dressing,72,13
27870,Premium Sweet Basil & Garlic Marinara Sauce,9,9
27871,Vegetable Party Tray,123,4
27872,Zero Calorie Iced Green Tea Raspberry,94,7
27873,Gourmet Spicy Barbecue Sauce,5,13
27874,Apple Sauce Pouches,99,15
27875,Sunflower Cinnamon Protein Bar,3,19
27876,Classic Spinach Ravioli,12,9
27877,Roasted Organic Red Potatoes,116,1
27878,Crackers Wheat Sundried Tomato Basil Crispy,78,19
27879,Stripes & Blues Sea Salt Vegetable Chips,107,19
27880,Yellow Pop Corn,23,19
27881,"Olives, Organic, Kalamata, Pitted",110,13
27882,Strawberry Pudding,92,18
27883,Organic Savory,104,13
27884,Milano Grab Bag,61,19
27885,Malbec,28,5
27886,Pop-Tarts Frosted Blueberry Toaster Pastries,48,14
27887,Orange Mango Organic Thirst Quencher,98,7
27889,Marinade-in-a-Bag Smoky Mesquite Liquid Marinade,5,13
27890,Castelvetrano Olives,110,13
27891,Movie Theater Butter,23,19
27892,Classic Tomato Soup,69,15
27893,Italian Salad Dressing,89,13
27894,"Stage 2 Apple, Squash & Zucchini",100,21
27895,Morel Mushrooms,81,15
27897,Margherita Naan Frozen Pizza,79,1
27898,Original Saltine Crackers,78,19
27900,Vegan Apple Maple Breakfast Sausage,14,20
27902,Aloe Chunk Juice with Vitamin C,98,7
27904,White Meat Chicken Egg Rolls,129,1
27905,Strawberry Yogurt Nutrition Bar,3,19
27906,Imperial Champagne,134,5
27907,Grillers California Turk'y Veggie Burgers,42,1
27908,"Organic Kelp, with Cayenne, Granules",4,9
27909,"Organic Twist Apple, Kale & Blueberry Blended Fruit & Veggie Snack Pouch",50,19
27910,Chicken Burrito Bowl,13,20
27911,"Cookies, Love, Double Chocolate",61,19
27912,"California Blend Broccoli, Cauliflower & Carrots",116,1
27913,Yokids Squeeze Strawberry Yogurt,120,16
27920,Champagne Dressing,89,13
27921,Cranberry Raspberry Juice Cocktail,98,7
27922,Sun-Dried Tomato Spread,67,20
27923,Disney Mickey Shaped Veggie Chips,107,19
27924,Snack & Go Original Applesauce Cups,99,15
27925,Organic Red Bartlett Pear,24,4
27926,13 Bean Soup Mix,69,15
27930,Real Pure Acai,113,1
27931,"Flour, All Purpose, Enriched, Bleached",17,13
27933,Extra Virgin Imported Robust Olive Oil,19,13
27934,Basmati White India Organic Rice,63,9
27937,Chopped Broccoli,116,1
27938,Quinoa Mac And Mild Cheddar Cheese,4,9
27939,Mediterranean Style Kefir Cheese Labne,120,16
27940,Cocktail Sauce for Seafood,72,13
27943,Yakisoba Teriyaki Chicken Flavor Noodles,100,21
27944,Organic Garlic Lovers Hummus,67,20
27945,"Mozzarella String Cheese Sticks, Light Low-Moisture Part Skim",21,16
27948,Nutty Chocolate Bar,45,19
27949,Avocado Oil Canyon Cut Kettle Cooked Potato Chips Sea Salt,107,19
27950,Pineapple Mango Coconut Water,31,7
27951,Cream On Top Vanilla Organic Yogurt,120,16
27953,Lemongrass Basil Simmer Sauce,76,6
27956,Deli Snackers Turkey Breast/Ham/Mild Cheddar Cheese Portable Protein Pack,13,20
27957,Gerber 1F Rice Cereal Base Cereal WIC,92,18
27958,Chicken Drumsticks,35,12
27959,Premium Indian Tonic Water,77,7
27960,Organic Eggs,86,16
27963,Classic Smoked Ham Steaks,7,12
27966,Organic Raspberries,123,4
27967,Egg Pasta Fettuccine,131,9
27968,Turkey Meatball Bites,34,1
27969,Queso Cotija Shaker 7 Oz,21,16
27970,Cooked Jumbo Shrimp,39,12
27971,Whole Grain Nutty Almond Bread,112,3
27972,Zesty Garlic Shrimp Taco Seasoning Mix,104,13
27973,Almond Non-Dairy Yogurt Made From Real Almonds Plain Low Fat,120,16
27974,Salisbury Hamburger Helper,4,9
27975,Ghost Pepper Salsa,51,13
27976,All Natural Roasted Creamy Cashew Butter,88,13
27977,Fresh Goat Cheese Log Herb Chèvre,21,16
27978,Hot Buffalo Wing Sauce,5,13
27979,Diet Mountain Dew Soda,77,7
27980,Sea Salt Hummus Chips,107,19
27981,Granola Bars,3,19
27982,Condensed Soup Vegetable with Beef Stock,69,15
27984,Sleeve of Tuscan Melons,32,4
27985,Smartwater Electrolyte Enhanced Water,115,7
27987,Oatmeal Raisin Nut Baked Granola Cereal Bars,48,14
27988,Popped Sour Cream & Onion Rice Crisps,78,19
27989,Tropical + Carrot 100% Fruit & Vegetable Juice,31,7
27990,Chicken Burrito,13,20
27991,Champagne Brut,134,5
27993,Cultured Coconut Milk Passionate Mango,120,16
27994,Parmesan Cheese Wedge,21,16
27995,"Broth Concentrate, Chicken, Reduced Sodium",69,15
27996,Ultra-Pasteurized Half & Half,53,16
27999,Organic Brussel Sprouts,123,4
28000,Recover Vanilla Protein Shake,64,7
28001,Honey + Flax Almond Butter,88,13
28003,Passion Fruit Sorbet,37,1
28004,Limonata Sparkling Beverage,115,7
28007,Nutter Butter Cookie Bites Snak-Sak,61,19
28008,Greek Salad,1,20
28009,"Cheese, Organic, Pepper Jack",21,16
28010,Peanut Butter 'n Chocolate Ice Cream,100,21
28011,Tuscan 3 Bean With Kale And Millet Soup,69,15
28012,Clover Honey Bear,29,13
28014,All Purpose Soy Sauce,66,6
28015,Frontier Buttermilk and Honey Flapjack and Waffle Mix,130,14
28016,White Meat Fun Nuggets,129,1
28017,"Couscous, Organic, Whole Wheat",63,9
28019,Slow Churned No Sugar Added Vanilla Bean,37,1
28020,Gluten Free Broccoli & Cheese Baked Nuggets,129,1
28021,Organic 100% Whole Wheat Loaf,112,3
28022,Extra Dry Vermouth,124,5
28023,100% Natural Tomato Ketchup,72,13
28024,Thirst Quencher Berry,64,7
28025,Small Gala Apple,24,4
28027,Moringa Crunchy Almond Bar,3,19
28028,Farmhouse Pancake & Waffle Mix,130,14
28029,Coconut Curry,12,9
28030,All Black Single Original Coffee,100,21
28032,Platinum Fresh Scent Action Pacs Dishwasher Detergent,100,21
28034,Imitation Vanilla Flavor,17,13
28036,Mango Tequila Jalapeno Grilling & Dipping Sauce,5,13
28037,Broccoli Cauliflower Pasta,38,1
28038,Soft Baked Double Chocolate Brownie Cookies,61,19
28039,Flour Tortillas For Soft Tacos & Fajitas,128,3
28040,Decaf Lively Colombian Coffee K Cup,26,7
28041,Hershey's Chocolate Singles Creamer,53,16
28043,Leek & Onion Mediterranean Crackers,78,19
28044,"Water, Natural Spring",115,7
28046,Ham Steak,122,12
28047,"Sunflower Butter, Chocolate",88,13
28050,Donut Peach,24,4
28051,Double Chocolate Cake,8,3
28052,Aged Goat Cheese Bijou,2,16
28054,Roasted Red Pepper Hummus With Chips,67,20
28055,Organic Microwave Light Butter Flavor Popcorn,23,19
28058,Gluten Free Sliced Mountain White Bread,112,3
28059,Chocolate Frosted Donuts,8,3
28060,100% Prune Juice,98,7
28061,Fettuccine Alfredo with Chicken & Broccoli,38,1
28062,Organic Sea Salted Raw Sauerkraut,110,13
28063,Korean Gochujang Hot & Sweet Sauce,72,13
28064,Pocket Thins Multi Grain Flatbreads 8 ct,128,3
28065,Extra Crispy Restaurant Seasoned Style French Fried Potatoes,129,1
28066,Double Espresso Cold Brew Coffee,26,7
28067,Organic Honey Lavender Granola,68,10
28068,Buttery Golden Selects Flavored Mashed Potatoes,4,9
28069,Flour Burrito Tortilla,128,3
28071,Olive Hummus,67,20
28073,Cherry Vanilla Ice Cream,37,1
28074,Smarties,45,19
28075,Fresh Crumbled Italian Blue Gorgonzola Cheese,21,16
28076,Fettucini Alfredo Savory Italian Recipes,38,1
28077,All Natural Lentil Soup,69,15
28078,Platinum ActionPacs Dishwasher Detergent,100,21
28079,Orecchiette Dry Pasta,131,9
28080,Sugar Free Italian Sweet Creme Coffee Creamer,53,16
28081,Whole Wheat with White Cheddar Filling Cracker Sandwiches,78,19
28082,Sugar Free Monkfruit Sweetened Almond Dark Chocolate Bar,100,21
28083,Healthy Multi Grain Bread,112,3
28085,Jalapeno Jack Potato Chips,107,19
28086,Pineapple Orange Strawberry 100% Juice,31,7
28087,Instant Espresso Sticks,26,7
28089,Rolled Hot Cereal 5 Grain,130,14
28091,Mango Habanero Medium Hot Salsa,51,13
28092,Activia Vanilla Low Fat Yogurt,120,16
28093,Pork Potsticker,129,1
28094,Sonic Blood Orange Passion Flavored Dietary Supplement,64,7
28095,"Energy Drink, Sports, Sugar Free, Natural Mango Flavor",64,7
28097,Snack Bar Chocolate Pretzel,3,19
28098,Lemon Candy,45,19
28099,Organic Sunflower Seed Rye Bread,112,3
28101,Light Peach Mango Vegetable & Fruit Juice,98,7
28102,Organic Peppercorn Green,104,13
28103,No Sugar Added Red Grapefruit in Water,99,15
28104,Artisan Roasted Chicken Broth,69,15
28105,Pure & 100% Natural Vegetable Oil,19,13
28106,Organic Tri-Colored Peppers,116,1
28110,General Mills Basic 4 Cereal,121,14
28112,Hickory &  Brown Sugar Barbecue Sauce,5,13
28113,Classic Mac,4,9
28114,Low Sodium Family Pack Ruffled Potato Chips,107,19
28115,Mini Oatmeal Raisin Cookies,61,19
28116,Whole Cumin Seed,104,13
28118,Lemon Real Italian Ice,37,1
28120,Fruit Shapes Assorted Fruit,50,19
28121,Fruit Bowl Gourmet,45,19
28122,Peter Rabbit Organics Kale Broccoli and Mango Purée,92,18
28123,Organic Cut Green Beans,116,1
28127,Flat Fillet Anchovies in Olive Oil with Salt Added,95,15
28128,French Roast Dark Coffee,26,7
28129,Yam Good Paleo Muffins,93,3
28131,Organic Olive Oil California,19,13
28132,Heart to Heart Organic Oat Flakes & Blueberry Clusters Cereal,121,14
28133,In Tomato & Cheese Sauce Pasta,59,15
28135,Deli-Sliced Roasted Bell Pepper Strips,81,15
28137,Chicken & Vegetable Dumplings Potstickers,129,1
28139,Clif Bar Nut Butter Filed Chocolate Peanut Butter 4 Ct 7.04 Oz,88,13
28140,Gluten Free Pantry Fluffy Pancake Mix,130,14
28144,Tabouli,1,20
28145,Pumpkin & Sage Ravioli,12,9
28147,Farmer Cheese No Salt Added,21,16
28148,100% Natural Seltzer Calorie-Free Raspberry Lime,115,7
28149,Blackberry Cabernet Sorbetto,37,1
28150,Ultra Moisture Shea Butter Body Wash,100,21
28151,Horns A Plenty Pastries,8,3
28153,Organic Coconut Lime Kombucha,31,7
28154,Pumpkin Yogurt,120,16
28155,Premium Lager Beer,27,5
28156,Total 0% Nonfat Plain Greek Yogurt,120,16
28157,American Blend Salad,123,4
28158,Farmer Cheese,108,16
28159,Mild Sausage Patties,106,12
28160,Reduced Salt Pimento Stuffed Manzanilla Olives,110,13
28162,"White Bean Crunch, Mac N' Cheese",100,21
28164,Not Your Father's Root Beer,77,7
28165,Large Jonagold Apple,24,4
28167,Organic Baked Aged White Cheddar Potato Chips,30,6
28168,"Spread, Premium, Organic, Morello Cherry",88,13
28169,Vegetable Pad Thai With Rice Noodles,42,1
28170,Original Unflavored Gelatine,105,13
28171,Organic Cilantro Bunch,16,4
28172,Original No. 7 Recipe Barbecue Sauce,5,13
28174,Light Original Soymilk,91,16
28175,Philadelphia Honey Nut Cream Cheese,108,16
28176,Halloween Mixed Fruit Snack,100,21
28177,Fruit & Nut Apple Pie Crunch Chia Plus Granola Bars,3,19
28181,Gluten Free Potato Cracker Thins,78,19
28182,Chinese Style Hot Mustard,72,13
28183,"Franks, Beef, Deli Style, Bun Size",106,12
28184,Adobo Mexican Condiment,30,6
28185,"Vanilla, Tangerine & Shortbread Ice Cream",37,1
28186,Dark Chocolate Walnuts,45,19
28187,Tender Ruby Reds,123,4
28190,2% Reduced Fat Sharp Cheddar Cheese,21,16
28191,Niblets Corn & Butter Sauce Steamers,116,1
28192,"Jellybeans, Sour",45,19
28193,Banana Chocolate Chip Soft n' Chewy Bars,3,19
28195,Organic Creamy Dill Dip Mix,51,13
28196,Russian Rye Bread,112,3
28197,Hickory Smoked Turkey,100,21
28198,Rainbow Candy,45,19
28199,"Clementines, Bag",123,4
28201,Premium Pepper Jack Cheese Cracker Cut Slices,21,16
28202,"Healthy Grains with Chia Seeds, Raspberry Clusters",3,19
28203,"Puree, Ratatouille, 2 (6 Months+)",92,18
28204,Organic Fuji Apple,24,4
28205,Golden Toasted Bread Crumbs,5,13
28206,Chocolate Candies Peanut Butter,45,19
28207,Organic Stevia Sweetener,29,13
28208,Roasted Garlic Parmesan Pasta Sauce,9,9
28209,"On the Go Turkey & Cheddar, Whole Wheat Crackers and Fruit Twist Meal",37,1
28211,Maryland Style Crab Cakes,34,1
28212,Harvest Juice Apple Carrot Blend,92,18
28213,"Fresh Mozzarella, Ciliegine, Cherry Sized",21,16
28214,"Energy Drink, Organic, Pomegranate Acai",64,7
28215,Nutter Butter Peanut Butter Bites Sandwich Cookies,61,19
28217,Crispy Cocoa Rice,121,14
28218,Coleslaw Dressing,89,13
28219,Ginger Peach Decaf Longevity Tea Bags,94,7
28220,Sea Salt & Olive Oil Rustic Crunch Crackers,78,19
28221,Sliced Blueberry Bagels,93,3
28222,Balsamic Vinegar of Modena Aged,19,13
28224,"Coffee Drink, Cappuccino",26,7
28226,Power Grains Waffles 6 ct,52,1
28227,Zero calorie Sport Drink,64,7
28228,Mesquite Smoked Turkey Breast,96,20
28229,Sweet Cream Style Corn,81,15
28230,"Jerky, Turkey",23,19
28232,Ripe Sliced Olives,110,13
28233,Original 100% Grape Juice,98,7
28234,Duck Fat,19,13
28235,Cheesy Cheddar Rotini Pasta Sides,4,9
28236,Orange Pineapple Blast Soda,77,7
28237,Elderberry Passion Sparkling Probiotic Beverage,31,7
28238,Original Belgian Wheat Beer,27,5
28239,Bratwurst,106,12
28240,Sweet Potato Gnocchi,12,9
28241,Traditional Sweet Basil Pasta Sauce,9,9
28242,Drinkable Blueberry Non-Fat Yogurt,120,16
28246,Sweet Vermouth,124,5
28247,Thai Lager Beer,27,5
28248,Baby Spinach & Arugula,123,4
28249,Lite Raspberry Vinaigrette,89,13
28250,Barbecue Jackfruit,123,4
28252,"Extra Virgin Olive Oil, Robust",19,13
28253,Chicken Chorizo Sausage,106,12
28254,Red Thai Curry Simmer Sauce,66,6
28255,Cheesy Rice & Broccoli Steamers,116,1
28256,Organic Low Fat Honey Yogurt,120,16
28257,"Coriander, Ground",104,13
28259,Fresh From The Oven Whole Grain Seeded Hot Dog Buns,128,3
28260,Organic Sprouted Almonds,100,21
28263,Mexican Seasoning,104,13
28264,Spicy Kimchi Noodle Bowl Soup,66,6
28265,Heavenly Villagio Marzano Tomatoes,123,4
28266,Party Size! Cantina Traditional Tortilla Chips,107,19
28269,Chickpea & Tomato with Beef Stage 3 Baby Food,92,18
28270,Layered Salted Caramel & Dark Chocolate Chewy Bars,100,21
28272,"Instant Noodle Soup, Tom Yum",4,9
28273,Cipolline Onions,83,4
28274,Hibiscus Apricot Probiotic Tea Tonic,94,7
28277,Organic Black Truffles Dark Chocolate,45,19
28278,Organic Penne Rigate,131,9
28280,Bone In Chicken Breast,35,12
28281,Variety Pack Ice Cream Bars,37,1
28282,Kale Pesto with White Cheddar Pasta Sauce,9,9
28284,Unprocessed Miller's Wheat Bran,17,13
28285,Organic Apricot,24,4
28286,Kid Z Bar Organic S'mores Energy Bars,3,19
28287,Old English Sharp Cheddar Cheese Spread,108,16
28288,Israeli Couscous with Mushrooms,63,9
28289,Organic Shredded Carrots,123,4
28290,Kale Flavored Corn Tortilla Chips,107,19
28291,Thai Red Curry With Rice & Vegetables,38,1
28292,Unsweetened Vanilla Quinoa Non Dairy Beverage,91,16
28293,Country Ham Biscuit Slices,7,12
28295,Egg & Bacon Breakfast Burrito,52,1
28296,Lemon Lime Sparkling Water,115,7
28297,Sweet Hawiian Buns,43,3
28298,Sliced Hot Nacho Jalapenos,81,15
28299,Mexican Style Four Cheese Shredded Cheese,21,16
28301,Tricolor Fusilli Egg Spinach Beet Pasta,131,9
28303,Sala Picante (Hot Sauce),30,6
28304,Vegetable Enchilada,38,1
28305,Cream Stout,27,5
28306,Red Enchilada Sauce,30,6
28307,Soft Taco Whole Wheat Tortillas,128,3
28308,Loaded Cheddar Potato Bake Cups,13,20
28309,Gourmet Pizza Three Cheese Gluten Free,79,1
28311,"Fruit Snack, 100% Pure, Organic, Peach and Apple",92,18
28312,White Tea Cucumber White Tea Bags,94,7
28313,Oatmeal Cookies,61,19
28314,Mini Double Chocolate Cupcakes 12 ct,8,3
28315,Country Sausage Flavor Gravy Mix,5,13
28316,Butternut Squash Oatmeal with Maple Organic Baby Food,92,18
28318,Geneva Cookies,61,19
28319,Late Harvest Berry Seltzer,100,21
28321,Sharp Cheddar-Jack Cheese Slices,21,16
28322,Dill Pickle Potato Chips,107,19
28323,Home Style Blue Cheese Dressing,89,13
28324,Triple Clean Pinto Beans,63,9
28325,Street Wrap Chicken Tikka Masala,38,1
28326,Organic Gotta Have Vanilla Nonfat Frozen Yogurt,37,1
28327,"Chili Sauce, Sweet & Spicy",5,13
28328,Olde Venice Italian Dressing,89,13
28329,Cream Caramel Sauce,72,13
28330,Organic Ground Korintje Cinnamon,104,13
28335,Rehab Energy Iced Tea Orangeade,64,7
